,Data,IPEDSID,Year,NCAASubdivision,FBSConference,TotalExpenses,ExcessTransfersBack,OtherExpenses,Medical,CompetitionGuarantees,Recruiting,GameExpensesandTravel,FacilitiesandEquipment,CoachesCompensation,SupportandAdminCompensationw/Severance,AthleticStudentAid,TotalRevenues,OtherRevenue,"CorporateSponsorship,Advertising,Licensing",DonorContributions,CompetitionGuarantees,"NCAA/ConferenceDistributions,MediaRights,andPost-SeasonFootball",TicketSales,Institutional/GovernmentSupport,StudentFees,TotalInstitutional/GovernmentSupportandStudentFees,TotalFootballSpending,TotalFootballCoachingSalaries,AthleticsRelatedDebt,"AnnualDebtService,LeasesandRentalFeesonAthleticFacilities"
1816,Utah State University,230728.0,2019,Football Bowl Subdivision,Mountain West Conference,43242053.0,0.0,4239551.0,549006.0,930641.0,590051.0,4717947.0,11149890.0,9295122.0,4992838.0,6777007.0,44047177.0,1931424.0,784161.0,6856886.0,1883333.0,5542735.0,2144956.0,19624406.0,5279275.0,24903681.0,14038959.0,4526456.0,48583195.0,3615575.0
1817,Utah State University,230728.0,2020,Football Bowl Subdivision,Mountain West Conference,42086580.0,0.0,3620554.0,894313.0,731866.0,496537.0,4876177.0,9954672.0,9556314.0,5247887.0,6708260.0,41540162.0,1101457.0,713956.0,5616958.0,2289935.0,4848682.0,2669261.0,19084644.0,5215269.0,24299913.0,14178524.0,4629768.0,45469472.0,2790010.0
1818,Utah State University,230728.0,2021,Football Bowl Subdivision,Mountain West Conference,36047203.0,0.0,3221792.0,788568.0,48608.0,114898.0,2342446.0,8066826.0,9229977.0,5441889.0,6792199.0,36841415.0,1843374.0,287985.0,3876151.0,0.0,5251789.0,343021.0,19887852.0,5351243.0,25239095.0,12056252.0,4282785.0,40875752.0,3722724.0
1819,Virginia Polytechnic Institute and State University,233921.0,2005,Football Bowl Subdivision,Atlantic Coast Conference,51983406.0,0.0,6941707.0,851039.0,1196813.0,1072417.0,5633786.0,11568021.0,8740526.0,9220527.0,6758570.0,63451707.0,3808638.0,874159.0,14419667.0,1569891.0,14647016.0,19577717.0,450205.0,8104413.0,8554619.0,19282492.0,4472331.0,111001152.0,8325086.0
1820,Virginia Polytechnic Institute and State University,233921.0,2006,Football Bowl Subdivision,Atlantic Coast Conference,60905579.0,0.0,7339308.0,1013099.0,1202592.0,931654.0,4826101.0,17060557.0,10904930.0,10189279.0,7438059.0,65403792.0,5404481.0,986174.0,18639017.0,369366.0,14264756.0,17392802.0,434216.0,7912979.0,8347196.0,23611686.0,6422131.0,102471488.0,8991038.0
1821,Virginia Polytechnic Institute and State University,233921.0,2007,Football Bowl Subdivision,Atlantic Coast Conference,73268696.0,0.0,6966638.0,977930.0,3817999.0,987795.0,6648088.0,23665409.0,11086283.0,10896086.0,8222468.0,85733917.0,6080273.0,1068857.0,29079278.0,1556545.0,17287901.0,22230617.0,502511.0,7927935.0,8430446.0,34363011.0,5906162.0,91820827.0,12454490.0
1822,Virginia Polytechnic Institute and State University,233921.0,2008,Football Bowl Subdivision,Atlantic Coast Conference,74453265.0,0.0,6932884.0,890406.0,3631337.0,1037422.0,7651259.0,24194703.0,11805634.0,9653314.0,8656305.0,81066465.0,7644809.0,1829617.0,21829800.0,297310.0,19239262.0,22008039.0,467684.0,7749945.0,8217629.0,32182020.0,6260274.0,82598953.0,10015579.0
1823,Virginia Polytechnic Institute and State University,233921.0,2009,Football Bowl Subdivision,Atlantic Coast Conference,74419475.0,0.0,6427802.0,1127190.0,3513851.0,1011579.0,8174035.0,21685744.0,12501011.0,10088127.0,9890137.0,76914264.0,5800489.0,1863130.0,19344685.0,426909.0,19502522.0,21438809.0,441364.0,8096357.0,8537720.0,32591704.0,6483665.0,76812114.0,9947747.0
1824,Virginia Polytechnic Institute and State University,233921.0,2010,Football Bowl Subdivision,Atlantic Coast Conference,69264464.0,0.0,5859130.0,919405.0,1255751.0,1147526.0,7643031.0,19032442.0,12581124.0,10299839.0,10526219.0,79050243.0,5261659.0,1648105.0,20055083.0,3002279.0,19697210.0,20803376.0,463259.0,8119272.0,8582531.0,26432712.0,6294448.0,83556814.0,6695481.0
1825,Virginia Polytechnic Institute and State University,233921.0,2011,Football Bowl Subdivision,Atlantic Coast Conference,75403997.0,0.0,6292570.0,910485.0,1879030.0,1181829.0,8649846.0,21221708.0,13639765.0,10335938.0,11292824.0,80601715.0,4976062.0,1667744.0,19093471.0,3073751.0,19783195.0,22862957.0,426469.0,8718066.0,9144535.0,29668346.0,6912598.0,76807643.0,7201319.0
1826,Virginia Polytechnic Institute and State University,233921.0,2012,Football Bowl Subdivision,Atlantic Coast Conference,79039887.0,0.0,6027380.0,1168450.0,2398300.0,1363091.0,8874623.0,22284290.0,13432949.0,11361743.0,12129061.0,83469171.0,4817240.0,1823927.0,21424653.0,532277.0,26002076.0,19822416.0,374987.0,8671597.0,9046584.0,29172559.0,6751884.0,72016670.0,6746104.0
1827,Virginia Polytechnic Institute and State University,233921.0,2013,Football Bowl Subdivision,Atlantic Coast Conference,77446461.0,0.0,5363932.0,982754.0,1399727.0,1391357.0,8721915.0,21458833.0,14245156.0,11975254.0,11907534.0,81457752.0,4710475.0,2403736.0,19308247.0,606829.0,25839379.0,19413098.0,328020.0,8847969.0,9175989.0,28825462.0,6856324.0,64911016.0,6333491.0
1828,Virginia Polytechnic Institute and State University,233921.0,2014,Football Bowl Subdivision,Atlantic Coast Conference,79662142.0,0.0,5198102.0,1050490.0,1437240.0,1477522.0,9145776.0,20448382.0,14611806.0,13570470.0,12722354.0,83630962.0,5307905.0,2103649.0,18695815.0,3283918.0,27780229.0,17175732.0,351519.0,8932196.0,9283715.0,27496811.0,6918721.0,60435278.0,6230099.0
1829,Virginia Polytechnic Institute and State University,233921.0,2015,Football Bowl Subdivision,Atlantic Coast Conference,88807444.0,0.0,5675966.0,1091198.0,2212199.0,1881142.0,8833858.0,21531180.0,18026393.0,16059952.0,13495555.0,91723163.0,5227245.0,2515414.0,19148196.0,415458.0,35660558.0,19464746.0,5850.0,9285697.0,9291547.0,29899958.0,8620665.0,56865321.0,6078667.0
1830,Virginia Polytechnic Institute and State University,233921.0,2016,Football Bowl Subdivision,Atlantic Coast Conference,95533298.0,0.0,5744889.0,1357209.0,1659800.0,1645141.0,10363727.0,22617305.0,20731256.0,16731117.0,14682855.0,94501012.0,5234395.0,2403861.0,21844338.0,853725.0,34022812.0,20382051.0,2654.0,9757176.0,9759830.0,34852679.0,10409368.0,53125469.0,5981484.0
1831,Virginia Polytechnic Institute and State University,233921.0,2017,Football Bowl Subdivision,Atlantic Coast Conference,100283416.0,0.0,9036357.0,1338742.0,1555217.0,1554483.0,11211883.0,24201479.0,21326067.0,15215092.0,14844095.0,96647670.0,5659224.0,2843569.0,17428990.0,4763982.0,36988174.0,19137805.0,2944.0,9822982.0,9825926.0,34134722.0,9757486.0,82827728.0,6162318.0
1832,Virginia Polytechnic Institute and State University,233921.0,2018,Football Bowl Subdivision,Atlantic Coast Conference,100991321.0,0.0,6757235.0,1312755.0,1406644.0,1714426.0,12307195.0,25289144.0,21494837.0,15297375.0,15411711.0,106275831.0,5781342.0,2406527.0,24079195.0,3415592.0,39149073.0,20965264.0,7145.0,10471693.0,10478838.0,35106098.0,10062186.0,77219492.0,6096929.0
1833,Virginia Polytechnic Institute and State University,233921.0,2019,Football Bowl Subdivision,Atlantic Coast Conference,99588860.0,0.0,7355682.0,1405207.0,1498177.0,1710516.0,11992645.0,22744727.0,20252849.0,17052633.0,15576424.0,102568671.0,8361757.0,2982129.0,20029157.0,270273.0,38257759.0,21773638.0,2733.0,10891225.0,10893958.0,35683066.0,9165506.0,72169306.0,5980987.0
1834,Virginia Polytechnic Institute and State University,233921.0,2020,Football Bowl Subdivision,Atlantic Coast Conference,102072361.0,0.0,8465346.0,1428422.0,2234323.0,1965060.0,10434700.0,21966063.0,20732071.0,18454190.0,16392184.0,103854046.0,6756114.0,3022946.0,22987789.0,12250.0,39532742.0,20102389.0,2542.0,11437275.0,11439817.0,35875205.0,9285507.0,67201430.0,6201260.0
1835,Virginia Polytechnic Institute and State University,233921.0,2021,Football Bowl Subdivision,Atlantic Coast Conference,85587390.0,0.0,7361483.0,1842919.0,721383.0,232684.0,4283451.0,20942512.0,18736861.0,16917195.0,14548902.0,90296622.0,3645548.0,2897488.0,16329303.0,0.0,38006000.0,49060.0,18479268.0,10889955.0,29369223.0,26699874.0,8414957.0,98863000.0,6459000.0
1836,Washington State University,236939.0,2005,Football Bowl Subdivision,Pacific-12 Conference,38674969.0,0.0,6464159.0,854950.0,1633676.0,753429.0,3901320.0,5713784.0,6446693.0,6329455.0,6577502.0,39392995.0,2997762.0,1441124.0,6265005.0,1093886.0,10869276.0,6231972.0,9275219.0,1218751.0,10493970.0,9277591.0,2675779.0,,
1837,Washington State University,236939.0,2006,Football Bowl Subdivision,Pacific-12 Conference,39577486.0,0.0,5731855.0,622497.0,1983957.0,773087.0,3883718.0,6660371.0,6431790.0,6319307.0,7170903.0,42917042.0,3113500.0,1828522.0,7993025.0,1835695.0,10000709.0,7659535.0,9213525.0,1272531.0,10486056.0,9879563.0,2564923.0,4196860.0,836999.0
1838,Washington State University,236939.0,2007,Football Bowl Subdivision,Pacific-12 Conference,41859467.0,0.0,6969993.0,786044.0,1876318.0,831585.0,4523008.0,6529150.0,6283941.0,6801136.0,7258293.0,44732003.0,3234596.0,2808224.0,8773264.0,1763460.0,9965227.0,7403146.0,9375014.0,1409072.0,10784086.0,9845379.0,2426539.0,,
1839,Washington State University,236939.0,2008,Football Bowl Subdivision,Pacific-12 Conference,45932024.0,0.0,7901641.0,866092.0,1950335.0,975242.0,4611502.0,7528675.0,7437240.0,7346012.0,7315286.0,49865276.0,3210286.0,2737566.0,9454396.0,2761322.0,11763332.0,8497476.0,10036603.0,1404294.0,11440898.0,10413520.0,2751040.0,32823281.0,2498856.0
1840,Washington State University,236939.0,2009,Football Bowl Subdivision,Pacific-12 Conference,48096106.0,0.0,7161202.0,748586.0,2176651.0,719467.0,5041080.0,8287952.0,7713669.0,8103186.0,8144313.0,48366756.0,3131236.0,3220562.0,9758958.0,1491154.0,10625659.0,7554322.0,10222331.0,2362534.0,12584866.0,11283665.0,2607650.0,34656127.0,2414668.0
1841,Washington State University,236939.0,2010,Football Bowl Subdivision,Pacific-12 Conference,47278247.0,0.0,6164967.0,881640.0,1898778.0,738203.0,4379604.0,9420852.0,7266170.0,8268918.0,8259116.0,48901484.0,3635113.0,4874767.0,8394110.0,3173850.0,10766601.0,6438364.0,9304187.0,2314491.0,11618678.0,11409525.0,2558727.0,28046955.0,2578585.0
1842,Washington State University,236939.0,2011,Football Bowl Subdivision,Pacific-12 Conference,48928845.0,0.0,7547689.0,898300.0,1688219.0,736947.0,5088011.0,8373853.0,7917638.0,7958525.0,8719662.0,48165574.0,2407225.0,4704620.0,8562926.0,1547985.0,10905630.0,6145750.0,11954301.0,1937138.0,13891439.0,11074892.0,2680006.0,26441778.0,1913378.0
1843,Washington State University,236939.0,2012,Football Bowl Subdivision,Pacific-12 Conference,56605734.0,0.0,9782588.0,1190716.0,2068573.0,861537.0,5009113.0,7576738.0,9210185.0,11305124.0,9601159.0,50430019.0,1592572.0,4645107.0,9270626.0,1672526.0,15145521.0,7726956.0,9050329.0,1326383.0,10376711.0,15012348.0,4110459.0,25144463.0,1874232.0
1844,Washington State University,236939.0,2013,Football Bowl Subdivision,Pacific-12 Conference,60631837.0,0.0,9943980.0,993432.0,879429.0,1084286.0,5878909.0,9408081.0,10691189.0,10841582.0,10910948.0,54891700.0,1824569.0,3779935.0,9624768.0,671152.0,23518308.0,7894072.0,6339127.0,1239770.0,7578896.0,14724096.0,5454657.0,174803982.0,1845662.0
1845,Washington State University,236939.0,2014,Football Bowl Subdivision,Pacific-12 Conference,77994997.0,0.0,10198291.0,1252051.0,1651154.0,1132744.0,7121196.0,19546309.0,11704970.0,14397078.0,10991205.0,62297346.0,3853904.0,4229076.0,8032502.0,1332323.0,26543945.0,6739750.0,10432223.0,1133622.0,11565845.0,18609033.0,6011614.0,168540692.0,9707956.0
1846,Washington State University,236939.0,2015,Football Bowl Subdivision,Pacific-12 Conference,77040207.0,0.0,9872836.0,1257897.0,1508270.0,1344113.0,7310379.0,17366075.0,12287102.0,15009677.0,11083860.0,61864306.0,4159877.0,4546821.0,7565581.0,415000.0,30407351.0,7782060.0,5693568.0,1294048.0,6987616.0,19021847.0,6138449.0,163784921.0,10747548.0
1847,Washington State University,236939.0,2016,Football Bowl Subdivision,Pacific-12 Conference,80937026.0,0.0,10904246.0,1106404.0,1945031.0,1267279.0,8179251.0,17412845.0,13223547.0,14505482.0,12392941.0,66332905.0,3720612.0,7163736.0,8714702.0,393303.0,34506314.0,6245814.0,4663810.0,924613.0,5588423.0,20808680.0,6589579.0,158114532.0,10592656.0
1848,Washington State University,236939.0,2017,Football Bowl Subdivision,Pacific-12 Conference,79374071.0,0.0,11329856.0,895951.0,1775414.0,1380387.0,8608905.0,15517823.0,13014534.0,14990907.0,11860294.0,71075048.0,3638108.0,4862636.0,9078909.0,349104.0,38864382.0,8463805.0,4080510.0,1737594.0,5818103.0,21063162.0,6611799.0,149863768.0,10226128.0
1849,Washington State University,236939.0,2018,Football Bowl Subdivision,Pacific-12 Conference,79610821.0,0.0,11212762.0,903770.0,1821468.0,1369915.0,8217716.0,14762742.0,14193435.0,15496486.0,11632528.0,70268686.0,3525677.0,4791439.0,10041938.0,0.0,37078893.0,9071011.0,4060371.0,1699358.0,5759729.0,21607273.0,7844446.0,141471787.0,9943889.0
1850,Washington State University,236939.0,2019,Football Bowl Subdivision,Pacific-12 Conference,80826492.0,0.0,11535740.0,756232.0,1827937.0,1444369.0,8513174.0,14535578.0,15153237.0,15375772.0,11684453.0,75985287.0,4284639.0,4851071.0,12405897.0,335139.0,38241516.0,10077863.0,4196304.0,1592858.0,5789162.0,23372981.0,8685338.0,134056429.0,9774259.0
1851,Washington State University,236939.0,2020,Football Bowl Subdivision,Pacific-12 Conference,80902131.0,0.0,10518410.0,569231.0,2030852.0,1235171.0,7876931.0,14270630.0,15042386.0,18405347.0,10953173.0,78252494.0,5758906.0,4545070.0,15288638.0,104698.0,37764110.0,9025991.0,4256484.0,1508597.0,5765081.0,24132775.0,8575400.0,131117839.0,9648689.0
1852,Washington State University,236939.0,2021,Football Bowl Subdivision,Pacific-12 Conference,65002028.0,0.0,7523100.0,1055790.0,374613.0,230390.0,3443602.0,13945660.0,13195423.0,13808507.0,11424943.0,40089718.0,1277910.0,3412926.0,7785483.0,0.0,22486946.0,7365.0,4065091.0,1053997.0,5119088.0,16533539.0,7315361.0,157660191.0,9965845.0
1853,West Virginia University,238032.0,2005,Football Bowl Subdivision,Big East Conference,49747556.0,0.0,8429335.0,446871.0,1436910.0,1290896.0,6538634.0,10431576.0,7173341.0,6581652.0,7418340.0,46539091.0,5731495.0,5462307.0,9597834.0,1329423.0,9915902.0,10643971.0,213429.0,3644730.0,3858159.0,15718923.0,3503317.0,51407409.0,1756593.0
1854,West Virginia University,238032.0,2006,Football Bowl Subdivision,Big East Conference,52637924.0,0.0,7970989.0,480669.0,1583540.0,1448845.0,7272603.0,11558442.0,7587578.0,7074393.0,7660864.0,67096795.0,5227842.0,6030623.0,26513490.0,1202741.0,11050968.0,12992647.0,192501.0,3885982.0,4078483.0,16052088.0,3630358.0,48263150.0,2381839.0
1855,West Virginia University,238032.0,2007,Football Bowl Subdivision,Big East Conference,55830475.0,0.0,8786248.0,544598.0,2045908.0,1436763.0,7496752.0,12076318.0,8150472.0,7621577.0,7671838.0,61384703.0,5552575.0,5991165.0,17496930.0,1778259.0,9393374.0,16583671.0,225982.0,4362747.0,4588728.0,18048931.0,4316355.0,46377811.0,
1856,West Virginia University,238032.0,2008,Football Bowl Subdivision,Big East Conference,61735524.0,0.0,10287850.0,700369.0,1728625.0,1972653.0,11485707.0,10336121.0,9636784.0,7200820.0,8386594.0,68292603.0,5759811.0,7059074.0,18455116.0,1550013.0,12382303.0,18489647.0,203335.0,4393304.0,4596639.0,22375451.0,4806222.0,,
1857,West Virginia University,238032.0,2009,Football Bowl Subdivision,Big East Conference,67406258.0,0.0,11756986.0,493193.0,2294322.0,1448217.0,9636208.0,14025287.0,10948076.0,8446109.0,8357860.0,70298797.0,3803937.0,8167555.0,19566915.0,1638959.0,10867508.0,21004898.0,255426.0,4993600.0,5249025.0,20083541.0,4920631.0,50521821.0,5236587.0
1858,West Virginia University,238032.0,2010,Football Bowl Subdivision,Big East Conference,70344693.0,0.0,11792836.0,676403.0,2269107.0,1216856.0,9855947.0,14317871.0,11781211.0,8557515.0,9876946.0,77082657.0,7836640.0,7365097.0,19546538.0,1787803.0,13447120.0,21811624.0,189372.0,5098463.0,5287835.0,17807687.0,4929556.0,47290870.0,4667451.0
1859,West Virginia University,238032.0,2011,Football Bowl Subdivision,Big East Conference,74337498.0,0.0,11119517.0,1125010.0,2745414.0,875803.0,7822375.0,11514298.0,13708514.0,16803209.0,8623356.0,72822013.0,4145948.0,5394307.0,22118467.0,1846230.0,12978994.0,21078981.0,176173.0,5082913.0,5259087.0,15461872.0,6435858.0,37751231.0,4646974.0
1860,West Virginia University,238032.0,2012,Football Bowl Subdivision,Big East Conference,109723286.0,0.0,40280537.0,843339.0,3532496.0,1224413.0,8676541.0,14847617.0,13216439.0,17497221.0,9604685.0,94493695.0,15083460.0,3817845.0,26851840.0,985425.0,17009485.0,25445014.0,171115.0,5129511.0,5300625.0,20288581.0,6323107.0,36169517.0,3789478.0
1861,West Virginia University,238032.0,2013,Football Bowl Subdivision,Big 12 Conference,85495261.0,0.0,13430767.0,560218.0,968909.0,1533090.0,11617928.0,16515607.0,14787738.0,15917199.0,10163805.0,90386537.0,9144220.0,5245504.0,27818707.0,3305006.0,14778137.0,24905469.0,152940.0,5036553.0,5189493.0,18768319.0,6946665.0,14745417.0,4605060.0
1862,West Virginia University,238032.0,2014,Football Bowl Subdivision,Big 12 Conference,87697827.0,0.0,16354705.0,1071972.0,1680529.0,1492082.0,10840430.0,13639261.0,16698650.0,15611084.0,10309115.0,88852242.0,7201430.0,13405609.0,22536886.0,392795.0,18694356.0,21537366.0,150499.0,4933301.0,5083800.0,19642792.0,7838844.0,14785971.0,6360935.0
1863,West Virginia University,238032.0,2015,Football Bowl Subdivision,Big 12 Conference,99766368.0,0.0,14878500.0,776511.0,1208856.0,1625035.0,13838743.0,22678832.0,17325482.0,16617527.0,10816882.0,103491186.0,5982069.0,12537990.0,29595690.0,4073122.0,25076995.0,21191395.0,135151.0,4898774.0,5033924.0,19855725.0,7506760.0,133721270.0,8152278.0
1864,West Virginia University,238032.0,2016,Football Bowl Subdivision,Big 12 Conference,96982519.0,0.0,10581623.0,599843.0,2370010.0,1636258.0,14328850.0,19947611.0,16305934.0,19740420.0,11471972.0,118704312.0,6694190.0,12900929.0,37805226.0,386809.0,34504259.0,21851937.0,53400.0,4507562.0,4560962.0,18792354.0,7289088.0,128424725.0,10564256.0
1865,West Virginia University,238032.0,2017,Football Bowl Subdivision,Big 12 Conference,98602862.0,0.0,15060865.0,897119.0,1841200.0,1746233.0,14704513.0,17702767.0,16768457.0,17694094.0,12187615.0,122226194.0,11089609.0,7881648.0,38248829.0,2432998.0,35611238.0,22354888.0,0.0,4606984.0,4606984.0,21562724.0,7348026.0,121496548.0,10371111.0
1866,West Virginia University,238032.0,2018,Football Bowl Subdivision,Big 12 Conference,99069462.0,0.0,13047613.0,1104277.0,1672557.0,1669272.0,14457283.0,19184167.0,17875493.0,17669615.0,12389185.0,110807013.0,7346567.0,10067894.0,32268578.0,3305414.0,34967144.0,18419539.0,0.0,4431877.0,4431877.0,22702693.0,7828529.0,204898412.0,9979584.0
1867,West Virginia University,238032.0,2019,Football Bowl Subdivision,Big 12 Conference,104134560.0,0.0,8568102.0,926762.0,1359748.0,2006907.0,14294101.0,28130118.0,20365554.0,16812746.0,11670524.0,108830995.0,8334334.0,11132796.0,20156940.0,3197711.0,41494388.0,20378162.0,,4136663.0,4136663.0,25486781.0,9561584.0,115881694.0,8667466.0
1868,West Virginia University,238032.0,2020,Football Bowl Subdivision,Big 12 Conference,94446156.0,0.0,6948669.0,1227778.0,1591626.0,1422756.0,11459026.0,25402622.0,18839848.0,16884744.0,10669086.0,90950176.0,7364005.0,10817278.0,11436584.0,387186.0,38244470.0,18680257.0,,4020396.0,4020396.0,23265267.0,7805471.0,111342485.0,8990699.0
1869,West Virginia University,238032.0,2021,Football Bowl Subdivision,Big 12 Conference,64814692.0,0.0,3185889.0,1818783.0,711238.0,287359.0,6258217.0,10541943.0,16961882.0,14521840.0,10527541.0,72982006.0,4304566.0,5596371.0,15292854.0,50450.0,33838581.0,1904599.0,8987832.0,3006753.0,11994585.0,17233863.0,6979619.0,143449616.0,0.0
1870,Western Kentucky University,157951.0,2005,Football Championship Subdivision,nan,20226816.0,0.0,2303815.0,440539.0,263844.0,434946.0,2447036.0,4825793.0,2859043.0,2607435.0,4044366.0,20226816.0,937549.0,822734.0,1570491.0,389892.0,751091.0,1813323.0,8061596.0,5880140.0,13941736.0,3143074.0,785033.0,44282522.0,2133997.0
1871,Western Kentucky University,157951.0,2006,Football Championship Subdivision,nan,21615381.0,0.0,2712402.0,461710.0,270574.0,489503.0,2308878.0,4940182.0,3217497.0,2791789.0,4422846.0,21615381.0,1038136.0,721397.0,1652561.0,903230.0,811616.0,2044264.0,8519790.0,5924387.0,14444177.0,3647924.0,881858.0,42898636.0,2067307.0
1872,Western Kentucky University,157951.0,2007,Football Championship Subdivision,nan,22489581.0,0.0,2518842.0,518153.0,276245.0,566103.0,2520169.0,4596312.0,3470167.0,2942063.0,5081527.0,22489581.0,994692.0,707218.0,1778063.0,524056.0,860068.0,1819524.0,11220325.0,4585636.0,15805961.0,3654960.0,,,
1873,Western Kentucky University,157951.0,2008,Football Bowl Subdivision,Sun Belt Conference,25118123.0,0.0,2589892.0,534732.0,460362.0,481460.0,2791915.0,5143709.0,4153232.0,3236140.0,5726681.0,25118123.0,1166444.0,719209.0,1925512.0,963424.0,1013077.0,2083190.0,9949131.0,7298135.0,17247267.0,5294045.0,1181277.0,,
1874,Western Kentucky University,157951.0,2009,Football Bowl Subdivision,Sun Belt Conference,28194103.0,0.0,3672004.0,663850.0,604943.0,497971.0,3248141.0,4955560.0,4307117.0,3663071.0,6581445.0,28194103.0,1204817.0,888009.0,2729397.0,2992418.0,1065309.0,2080309.0,9578915.0,7654929.0,17233843.0,6605750.0,1254355.0,80037427.0,5948516.0
1875,Western Kentucky University,157951.0,2010,Football Bowl Subdivision,Sun Belt Conference,28883702.0,0.0,3390246.0,640793.0,685204.0,516627.0,3063456.0,4981040.0,4513741.0,4396005.0,6696590.0,28883702.0,884373.0,735404.0,2949511.0,1445220.0,1552664.0,2070751.0,11245932.0,7999847.0,19245779.0,7167997.0,1436135.0,76326987.0,6042021.0
1876,Western Kentucky University,157951.0,2011,Football Bowl Subdivision,Sun Belt Conference,26826640.0,0.0,2526064.0,560146.0,732394.0,587197.0,2877024.0,4684275.0,4640325.0,3744286.0,6474929.0,26826640.0,1147642.0,805972.0,2822468.0,2123172.0,1033867.0,1912218.0,9125731.0,7855570.0,16981301.0,6147654.0,1436590.0,74572198.0,5906735.0
1877,Western Kentucky University,157951.0,2012,Football Bowl Subdivision,Sun Belt Conference,30414429.0,0.0,2717260.0,709527.0,925146.0,585444.0,3588806.0,5668470.0,4922469.0,4412739.0,6884567.0,30414429.0,1154968.0,879664.0,2418681.0,1880464.0,1287262.0,1908753.0,13306373.0,7578263.0,20884636.0,6943659.0,1641211.0,68883792.0,5873489.0
1878,Western Kentucky University,157951.0,2013,Football Bowl Subdivision,Sun Belt Conference,32112256.0,0.0,3446972.0,700042.0,937758.0,623808.0,4006289.0,5802721.0,5510283.0,4085268.0,6999115.0,32111093.0,1547239.0,1203680.0,3931007.0,1993777.0,1901648.0,2441366.0,11662730.0,7429646.0,19092376.0,7452317.0,2163529.0,64510418.0,5882586.0
1879,Western Kentucky University,157951.0,2014,Football Bowl Subdivision,Sun Belt Conference,31723978.0,0.0,3801756.0,756225.0,1521655.0,618094.0,3916462.0,3423297.0,5761233.0,4423463.0,7501793.0,31723978.0,2774310.0,1445702.0,2598817.0,2965445.0,1551045.0,2351436.0,13425055.0,4612169.0,18037223.0,8970073.0,2232891.0,59938862.0,5764558.0
1880,Western Kentucky University,157951.0,2015,Football Bowl Subdivision,Conference USA,34540536.0,0.0,3681154.0,832147.0,559634.0,564684.0,4196327.0,6101808.0,6247955.0,4623328.0,7733498.0,34540536.0,821699.0,1973438.0,2468048.0,1233568.0,3214681.0,2543695.0,18056260.0,4229146.0,22285406.0,8292610.0,2425196.0,56257340.0,5861772.0
1881,Western Kentucky University,157951.0,2016,Football Bowl Subdivision,Conference USA,33256914.0,0.0,3627655.0,900576.0,427387.0,543068.0,4413893.0,5146463.0,5963453.0,5081364.0,7153056.0,33256914.0,1916265.0,1080817.0,3244114.0,1491573.0,4560972.0,2393366.0,13916977.0,4652829.0,18569807.0,9472482.0,2345463.0,50482462.0,5801412.0
1882,Western Kentucky University,157951.0,2017,Football Bowl Subdivision,Conference USA,33649184.0,0.0,3881851.0,878960.0,585334.0,643957.0,4627486.0,4793842.0,6363074.0,4790848.0,7083831.0,33649183.0,2775503.0,1177973.0,2784781.0,1711253.0,4025126.0,2543209.0,14192862.0,4438477.0,18631338.0,10775458.0,2766463.0,45913705.0,5333273.0
1883,Western Kentucky University,157951.0,2018,Football Bowl Subdivision,Conference USA,33015169.0,0.0,3324461.0,868435.0,825792.0,606784.0,4223731.0,5048086.0,6311098.0,4908332.0,6898451.0,33015168.0,1619176.0,1424976.0,1747440.0,1824331.0,3700023.0,2618957.0,15937162.0,4143103.0,20080264.0,10280063.0,2600619.0,40814560.0,5623549.0
1884,Western Kentucky University,157951.0,2019,Football Bowl Subdivision,Conference USA,32613097.0,0.0,4021824.0,764803.0,637746.0,641872.0,4191168.0,4631618.0,6043358.0,4686221.0,6994487.0,32613097.0,1477684.0,1413497.0,3157770.0,2221010.0,2933604.0,2434179.0,14764698.0,4210655.0,18975353.0,9123466.0,2469212.0,35956630.0,5613803.0
1885,Western Kentucky University,157951.0,2020,Football Bowl Subdivision,Conference USA,33012336.0,0.0,3151761.0,665521.0,589445.0,394165.0,4436117.0,5651878.0,6300228.0,5389225.0,6433996.0,33012336.0,926547.0,1286398.0,2834874.0,1765001.0,3456821.0,2531812.0,16844452.0,3366432.0,20210884.0,10454475.0,2565864.0,31222239.0,5637310.0
1886,Western Kentucky University,157951.0,2021,Football Bowl Subdivision,Conference USA,28866023.0,0.0,2890816.0,541743.0,573118.0,49031.0,3388427.0,5329217.0,5507107.0,4262197.0,6324367.0,28866023.0,681599.0,963511.0,3408011.0,2410500.0,2468919.0,817972.0,14661053.0,3454458.0,18115511.0,8805001.0,2176600.0,25497212.0,5467852.0
1887,Western Michigan University,172699.0,2005,Football Bowl Subdivision,Mid-American Conference,27210760.0,0.0,4449324.0,284558.0,235970.0,256710.0,2372973.0,5045627.0,5033497.0,4015154.0,5516946.0,27244707.0,1266740.0,1307097.0,857179.0,1061092.0,1275997.0,1771352.0,19705251.0,0.0,19705251.0,5038252.0,1719135.0,34687860.0,2775029.0
1888,Western Michigan University,172699.0,2006,Football Bowl Subdivision,Mid-American Conference,28176558.0,0.0,5477435.0,29973.0,214258.0,269690.0,2285718.0,4516204.0,4850386.0,4391272.0,6141620.0,28258897.0,2464389.0,1490068.0,1188504.0,576254.0,1273188.0,1811015.0,19455478.0,0.0,19455478.0,5081067.0,1546407.0,,4.0
